age,years_employed,annual_income,credit_score,dti_ratio,existing_debt,loan_purpose,employment_type,monthly_expenses,num_dependents,savings_balance,num_open_credit_lines,num_previous_defaults,property_owned,loan_term_months,market_rate,recommended_loan_amount
22,4,40429.15,580,0.2641,11017.36,business,salaried,2018.23,1,38901.49,8,0,0,36,6.436,24481.22
35,11,58307.44,565,0.3745,23534.24,business,salaried,2993.82,0,49619.44,8,0,0,36,8.472,39371.41
40,17,67336.7,626,0.2924,21893.05,personal,salaried,3315.77,0,46069.56,4,0,0,60,6.327,46081.84
52,25,60018.44,621,0.2906,20559.38,auto,salaried,2002.37,1,8790.39,5,0,1,360,6.338,40571.6
34,12,86680.05,652,0.2358,17601.77,business,contract,2923.93,1,87774.34,6,0,1,84,6.611,54616.46
45,26,103338.37,719,0.2873,30584.35,personal,salaried,5134.13,2,185676.4,8,0,0,24,6.82,81622.78
42,23,112663.84,668,0.3023,32548.7,personal,salaried,4992.89,2,53545.73,4,0,1,24,7.224,69678.99
40,20,56847.29,615,0.2767,14985.35,home_purchase,part_time,2228.79,1,45429.76,6,0,0,360,7.231,38787.53
49,24,72481.01,666,0.1671,12989.77,medical,salaried,2892.69,0,51622.49,3,1,1,12,7.155,50273.32
33,8,78095.13,616,0.3246,22341.27,business,salaried,3116.76,0,104209.67,0,1,1,240,5.816,52845.34
34,15,137599.33,660,0.2804,40646.82,business,part_time,3719.88,0,68404.17,2,1,1,360,5.874,76515.95
39,20,27090.12,615,0.2827,7240.25,personal,salaried,1247.61,2,17458.52,4,0,0,36,5.573,22062.85
33,10,66550.93,582,0.3547,20004.97,personal,self_employed,2931.45,2,,3,0,0,48,7.565,40104.73
45,21,47976.46,611,0.3031,16566.65,home_purchase,self_employed,1619.37,0,8510.45,3,0,0,12,5.741,32361.36
32,14,50702.77,590,0.2769,12035.61,business,salaried,1467.49,3,20198.67,3,0,0,240,7.383,29199.45
42,18,43250.11,645,0.3119,13520.34,personal,contract,2007.18,3,12618.82,7,1,0,120,7.866,31244.92
38,18,86643.79,605,0.2946,23259.56,business,contract,2479.77,2,74067.02,6,0,1,48,6.748,53392.19
42,19,19431.13,572,0.3477,7981.87,education,salaried,907.23,2,3894.21,6,0,0,60,6.267,16744.16
35,8,61745.24,595,0.2961,19116.48,home_purchase,salaried,2815.57,0,91852.85,3,0,1,12,6.051,44873.17
36,18,26614.95,580,0.3253,9132.79,personal,salaried,781.13,1,29769.81,4,0,1,36,5.78,20517.4
40,18,46805.07,677,0.3183,15152.75,home_purchase,salaried,2001.12,2,124232.67,3,0,0,60,6.119,44415.95
42,17,59464.12,663,0.3219,22173.36,business,salaried,2558.22,4,27030.15,4,0,0,60,5.974,41451.65
39,11,54023.75,635,0.2406,11970.47,personal,salaried,2187.01,0,50034.46,4,0,0,84,5.418,38163.23
57,29,50691.13,615,0.3246,16903.48,refinance,salaried,1784.36,3,79612.25,2,0,0,120,6.724,44379.66
30,6,123603.3,650,0.2286,,personal,part_time,5679.96,2,178608.75,8,0,1,60,8.165,79904.61
39,21,176147.99,747,0.2459,38048.72,education,salaried,9282.5,2,120017.06,4,0,0,24,5.832,108740.54
24,0,62480.2,603,0.2781,17246.77,home_purchase,salaried,1588.96,0,,3,0,0,240,5.588,33867.13
43,25,118248.35,626,0.1968,21163.73,auto,salaried,4912.03,0,427287.56,4,0,0,12,7.286,106213.23
28,5,42525.71,635,0.2818,,home_purchase,salaried,1713.94,2,5969.72,6,0,1,240,6.875,26076.09
37,10,52149.38,607,0.3351,14276.31,auto,salaried,1907.92,0,75383.38,2,0,0,84,6.499,37942.44
36,12,122583.37,650,0.2892,30019.21,home_purchase,salaried,5595.06,3,13637.78,3,0,1,240,6.947,67326.17
42,14,22295.88,594,0.2465,5758.83,home_purchase,self_employed,1101.75,1,42197.65,0,0,0,84,6.487,22786.59
34,8,76791.78,622,0.2878,18350.24,home_purchase,salaried,2378.62,0,205398.4,5,0,1,240,6.768,61052.97
34,8,147669.32,684,0.2339,,business,self_employed,5689.42,3,74584.89,5,0,0,360,7.586,80029.42
54,24,19663.37,598,0.328,6775.82,auto,self_employed,545.0,0,34995.97,0,0,0,84,7.183,23512.78
42,24,60162.54,641,0.3157,16841.15,business,self_employed,2859.78,2,74606.57,4,0,1,36,7.317,45608.58
34,12,60011.24,658,0.19,12669.51,personal,self_employed,3188.93,1,161784.08,3,0,1,84,7.125,52586.8
37,12,137892.84,716,0.228,37222.47,medical,salaried,7324.17,2,,9,1,1,36,6.41,81880.77
56,34,40355.53,596,0.2434,11539.41,home_purchase,salaried,1085.04,1,92618.04,6,0,0,360,4.028,39438.99
37,11,54420.62,653,0.2674,12149.14,home_purchase,salaried,2922.31,1,53943.14,4,0,1,60,7.593,39716.3
33,0,100826.7,675,0.1761,19318.79,auto,salaried,3916.08,2,66841.16,3,1,1,180,5.489,60165.11
33,15,77570.74,678,0.2408,20597.22,home_purchase,salaried,3334.17,5,91331.36,4,0,0,36,5.746,53453.95
34,12,119782.75,656,0.27,,home_purchase,self_employed,4624.35,4,44782.21,3,0,1,360,7.891,64566.13
34,9,93072.21,629,0.1562,12173.51,medical,salaried,4425.56,0,148268.76,1,1,1,36,6.104,64211.09
27,0,18974.68,536,0.3079,4915.77,medical,salaried,718.09,2,5690.81,0,0,0,60,5.749,10543.86
28,0,39738.02,605,0.2088,,medical,salaried,1222.48,0,,2,0,0,240,6.309,26676.08
31,13,34207.75,670,0.2897,,refinance,self_employed,1851.56,2,7353.62,1,0,1,60,5.468,25323.74
45,27,24134.68,624,0.1762,3966.05,medical,salaried,1234.69,2,4591.65,5,0,1,36,5.588,21652.03
36,17,48739.52,612,0.2621,11070.94,home_purchase,salaried,1252.2,0,54116.08,6,0,1,120,9.544,32993.47
37,10,68868.04,645,0.3275,23483.45,home_purchase,salaried,2755.22,2,11200.92,7,0,0,12,4.358,42030.1
52,34,18000.0,573,0.2488,,auto,salaried,893.05,0,12917.41,2,0,0,48,6.371,22339.35
52,31,21221.43,605,0.2469,6251.19,education,self_employed,634.01,0,830.21,2,0,0,180,6.327,20870.68
37,17,68136.19,658,0.251,17292.94,auto,salaried,3559.75,2,95654.29,3,1,0,120,6.12,50941.5
33,12,26106.64,622,0.277,5830.32,medical,salaried,1004.43,1,7950.16,2,0,0,60,6.195,18410.61
31,2,50521.81,591,0.1751,9773.56,home_purchase,salaried,1763.86,4,42999.74,9,0,0,120,5.658,31579.84
46,19,105928.43,714,0.2111,26261.92,home_purchase,salaried,5409.72,2,86041.03,3,0,1,48,5.788,72982.67
37,12,5194912.24,584,0.3298,30615.88,personal,salaried,3385.36,2,100942.48,2,0,0,84,5.943,200000.0
36,16,46712.77,628,0.3787,16125.72,auto,contract,1391.06,3,32813.47,2,0,1,120,6.204,31252.34
31,3,9226627.82,661,0.215,22221.08,auto,salaried,2802.08,3,70828.18,5,0,0,60,4.689,200000.0
32,9,159147.56,717,0.2077,34203.19,business,self_employed,7641.62,3,43527.65,8,0,0,24,5.679,88675.19
43,20,53517.9,628,0.2914,15691.88,refinance,salaried,1527.99,2,7658.81,2,0,1,24,7.655,33834.53
26,7,19136.36,622,0.2336,3914.59,medical,self_employed,988.7,3,56269.84,2,0,0,360,6.329,18554.79
49,29,88592.43,650,0.3332,28665.98,medical,salaried,4509.32,0,30004.92,4,0,0,12,8.295,58721.88
34,7,52120.2,672,0.2453,13778.34,refinance,salaried,1576.77,2,33743.75,4,0,0,12,5.991,34527.72
38,20,37556.48,626,0.2832,12029.21,home_purchase,contract,1827.25,2,17534.42,2,1,1,48,5.315,27619.1
26,0,32489.6,638,0.2925,10959.0,home_purchase,salaried,986.21,1,83540.57,3,0,1,60,5.971,27437.14
39,21,114040.89,618,0.191,22228.25,business,salaried,3484.64,3,,4,1,1,240,4.968,61850.27
36,11,57582.78,615,0.2919,19319.77,education,salaried,1478.09,2,60161.15,2,0,0,36,6.266,38841.05
39,17,121390.86,678,0.2123,30514.5,personal,salaried,3109.03,0,38693.23,1,0,1,84,7.019,67152.63
54,32,24862.35,636,0.2232,6002.83,home_purchase,salaried,1215.68,3,33791.67,1,0,0,60,7.82,27932.54
41,19,120946.84,640,0.2875,39883.46,refinance,salaried,4999.88,1,181262.73,7,0,1,60,6.284,85802.46
32,12,27004.16,538,0.3766,12000.76,home_purchase,self_employed,1091.12,1,25658.02,7,0,0,36,8.363,18605.36
32,11,53952.23,556,0.3103,15762.9,home_purchase,contract,2394.35,1,13529.29,4,0,0,48,7.29,30994.98
45,26,5209070.43,646,0.3381,55404.37,education,salaried,7624.99,3,102818.48,5,0,1,180,5.081,200000.0
52,31,43760.23,724,0.207,9470.64,medical,contract,1903.77,1,45902.08,6,0,0,48,4.477,39651.92
42,14,54454.08,514,0.2472,14927.9,refinance,salaried,2091.46,4,,2,0,0,120,6.661,34792.58
46,25,53982.12,622,0.2161,9856.48,business,salaried,2172.0,3,30241.46,9,0,1,180,6.263,37566.24
46,21,93109.45,636,0.343,37154.71,personal,salaried,4094.23,2,25023.22,8,0,1,180,8.559,59169.04
54,27,29375.17,617,0.3662,11705.58,auto,self_employed,1043.99,1,21878.34,6,0,0,24,7.418,27761.09
22,0,18000.0,587,0.3116,5050.68,business,contract,678.06,0,4075.18,2,0,0,120,8.138,9358.66
46,24,22445.78,576,0.2686,,refinance,salaried,628.19,0,8997.88,2,1,1,36,7.763,21200.89
49,27,58725.51,668,0.2339,14608.96,business,salaried,2228.0,3,,8,0,0,48,5.51,42841.52
26,8,37261.34,549,0.312,11870.34,personal,salaried,2002.52,2,19096.95,0,1,0,84,6.622,22144.51
31,13,20390.24,666,0.2511,4459.56,personal,salaried,660.57,0,9696.23,7,0,0,360,6.887,16256.46
31,10,29474.99,619,0.3039,9032.93,auto,contract,1118.13,0,13549.41,1,0,1,180,6.95,20118.56
32,12,27256.54,572,0.3188,9163.77,business,self_employed,1268.52,0,5301.75,4,0,0,120,6.518,17823.87
35,13,91616.09,615,0.2186,20436.28,education,salaried,2917.5,1,185353.7,6,0,0,60,8.842,65992.52
42,23,41572.46,660,0.1972,7654.12,refinance,salaried,2208.68,1,17617.94,4,0,0,84,5.638,31378.59
48,27,36298.07,573,0.3283,12882.9,home_purchase,contract,1697.46,1,16033.0,3,0,0,84,5.641,28340.61
50,27,53960.35,631,0.2495,14211.16,refinance,contract,2625.34,1,11428.3,1,1,0,240,5.085,38620.52
31,13,35586.23,608,0.278,8834.53,auto,part_time,1414.03,2,9169.44,1,1,0,240,5.579,22180.82
31,6,82933.84,628,0.2719,21455.76,auto,salaried,2733.89,1,68967.63,5,0,0,240,6.23,50187.61
53,35,35980.08,645,0.2347,8349.85,personal,salaried,1796.92,0,78423.08,4,0,0,180,5.931,37522.82
46,18,55030.93,646,0.2679,16811.42,auto,self_employed,2424.82,1,46397.95,2,0,0,24,5.468,41664.68
40,21,4840060.79,623,0.3083,6500.24,home_purchase,salaried,1310.17,2,15650.3,3,0,0,360,6.947,200000.0
44,26,52762.3,667,0.2433,12334.66,personal,salaried,1537.95,0,58976.82,1,0,0,180,6.343,39812.33
39,9,84540.07,642,0.332,23510.74,business,salaried,3398.66,1,41979.8,10,1,1,60,6.335,52184.6
45,23,80419.38,623,0.352,30289.24,refinance,contract,3138.86,2,42148.57,5,1,1,360,6.941,52692.28
36,16,100631.35,607,0.2403,23290.84,refinance,self_employed,3397.92,1,111733.49,3,0,0,24,7.427,63331.77
42,21,49173.14,624,0.2937,13242.57,home_purchase,salaried,1858.25,1,25319.84,2,0,1,24,8.094,33910.23
24,3,69029.9,633,0.2564,20140.14,personal,contract,1915.28,2,163015.58,5,1,0,240,6.562,51205.74
33,11,19419.39,537,0.2826,6574.04,auto,part_time,932.86,2,7987.42,2,1,1,180,5.891,13576.77
33,6,89951.48,649,0.2578,25304.04,business,salaried,3499.87,2,36801.47,2,0,0,36,5.614,52721.89
36,18,34369.17,581,0.19,5248.2,auto,salaried,881.17,2,7851.44,5,0,0,36,6.431,21040.57
30,5,73132.6,592,0.3296,28671.42,personal,contract,2624.34,3,47905.97,3,0,0,240,7.503,44381.2
34,13,42803.71,618,0.3199,11719.97,refinance,self_employed,1904.64,0,122855.79,7,0,1,60,7.376,38511.82
24,0,25376.76,520,0.3415,7958.88,auto,salaried,1058.71,0,58507.62,5,0,0,120,5.046,17979.34
45,13,106853.46,699,0.2807,,home_purchase,salaried,4643.61,2,,1,0,0,12,6.108,63547.36
39,13,53178.42,650,0.2242,10220.73,auto,salaried,1686.78,4,37284.86,2,0,0,240,7.887,35598.2
22,0,66957.85,575,0.1608,,home_purchase,self_employed,3122.51,0,12303.75,6,0,0,48,7.304,34994.92
31,13,66256.58,619,0.2519,,business,salaried,2975.41,0,66441.67,1,0,0,12,5.801,43254.12
43,18,47990.45,625,0.2119,9204.49,home_purchase,salaried,1953.95,0,16915.14,3,0,0,360,6.0,32660.12
34,9,41319.59,583,0.2962,11091.65,refinance,self_employed,2179.0,0,45334.15,3,0,1,84,6.232,29743.92
33,6,168264.88,659,0.3262,56875.48,home_purchase,salaried,8910.36,2,218153.78,1,0,1,60,4.929,114190.91
39,17,26175.46,602,0.3,8385.48,home_purchase,salaried,837.9,2,203921.48,4,0,0,180,8.56,39251.46
43,18,91759.75,643,0.25,23808.76,refinance,salaried,4035.64,2,44905.47,6,0,1,180,8.112,57767.7
25,6,18000.0,589,0.3479,,auto,contract,659.15,4,18142.4,2,0,1,180,7.18,14262.38
45,24,43786.58,624,0.3579,,home_purchase,salaried,1605.82,0,,5,0,0,12,7.466,33578.76
31,6,78723.77,640,0.2867,24684.05,business,salaried,3226.6,2,39128.05,5,0,0,60,5.465,47649.16
39,20,67319.31,620,0.2431,16839.16,refinance,contract,1687.33,0,69205.76,5,0,0,60,7.419,44345.35
39,17,128061.39,678,0.25,31325.9,auto,salaried,4515.16,2,90327.67,7,0,0,240,6.704,77199.55
34,12,37524.48,650,0.2669,11918.37,home_purchase,salaried,1690.54,3,36796.76,2,0,0,84,7.091,28869.65
29,1,1822759.06,617,0.2677,11310.91,business,salaried,1883.16,4,12033.6,3,0,1,120,8.318,200000.0
37,14,109732.54,711,0.2903,28803.33,education,salaried,4518.21,2,21436.02,6,1,1,84,7.109,63343.97
56,35,71594.33,596,0.3308,,business,salaried,2386.32,2,33869.66,7,1,0,60,8.518,47163.48
26,8,27909.89,580,0.2396,,education,self_employed,1139.01,3,14667.36,5,0,1,240,5.615,18767.16
56,30,56311.97,646,0.1981,11472.31,home_purchase,salaried,1665.91,3,28295.55,5,0,1,240,6.585,41354.65
37,19,87649.04,650,0.2324,22260.16,refinance,self_employed,2513.95,0,25548.93,7,0,1,48,3.989,49813.49
40,20,48748.71,608,0.2323,11168.63,business,salaried,2188.17,2,56362.66,3,0,0,36,7.971,36215.36
29,0,43235.25,625,0.2493,9924.64,education,salaried,1206.43,4,25365.41,1,0,0,24,7.438,26182.38
32,6,121983.65,658,0.2547,29087.81,auto,salaried,5830.41,4,305659.38,3,0,0,36,7.603,95748.84
34,16,71510.96,672,0.2382,19493.06,auto,contract,2709.94,0,32153.06,4,0,0,60,7.451,44466.37
29,11,18000.0,561,0.3162,4713.5,education,contract,914.16,4,25523.51,2,0,1,60,6.125,13840.64
37,15,80162.01,637,0.2495,23297.03,auto,salaried,2617.14,4,146328.98,2,0,1,84,5.137,59376.51
35,13,34817.87,593,0.2204,6932.1,business,part_time,1203.11,2,13177.62,3,0,1,60,6.423,22723.9
58,31,94889.95,685,0.1917,19029.55,refinance,salaried,4937.14,0,84001.87,5,0,1,360,5.141,69398.27
28,10,18000.0,616,0.2249,4051.69,personal,contract,500.0,0,16088.23,5,0,0,120,7.546,13614.92
41,15,63105.2,609,0.2417,14121.87,home_purchase,contract,2390.21,0,12232.32,1,0,1,240,7.006,37963.65
42,23,54331.87,662,0.2728,17191.4,auto,self_employed,2268.33,0,64660.14,4,0,1,180,5.997,42255.71
29,11,44565.46,611,0.2605,13130.55,medical,salaried,1933.37,0,35062.77,6,0,1,36,6.606,29178.72
46,24,62505.89,588,0.2464,15721.87,auto,salaried,2460.6,5,21829.08,4,0,1,60,7.358,40316.45
36,17,137329.56,659,0.2497,33018.6,home_purchase,salaried,5979.44,0,60444.52,5,0,1,120,8.02,78823.94
22,4,38111.66,685,0.2545,10384.53,auto,contract,1453.24,2,23214.72,6,1,0,60,6.142,22103.62
46,25,93853.13,643,0.2758,21932.29,refinance,part_time,3603.07,0,95483.05,0,1,0,36,6.539,63223.98
28,5,44747.47,616,0.3979,20993.06,business,part_time,1920.04,0,,4,0,1,60,5.999,30131.48
29,6,27911.91,609,0.2517,8120.43,business,salaried,880.82,0,6146.57,5,0,0,60,7.885,17618.84
46,21,54008.81,623,0.2925,15870.58,home_purchase,salaried,2534.39,2,42765.81,0,0,0,84,5.562,40325.98
36,10,85042.29,687,0.2923,28184.71,home_purchase,salaried,4014.67,0,41752.77,3,0,1,360,7.806,54854.99
49,28,106415.18,685,0.3182,39544.69,medical,part_time,3491.26,0,,6,0,1,120,6.028,66638.16
52,29,55973.17,655,0.2438,11636.09,auto,contract,1443.12,0,41483.07,6,0,0,84,7.204,40757.07
33,12,188521.95,683,0.1512,25804.81,business,salaried,7342.95,0,388804.7,7,0,0,84,6.741,130996.09
47,19,71115.52,657,0.2399,15086.9,business,salaried,2913.53,0,13757.43,4,0,1,36,5.472,45444.56
32,9,69901.54,614,0.2965,22090.27,home_purchase,salaried,3555.41,0,115729.4,4,0,1,24,6.698,51671.02
62,44,31642.52,645,0.394,,business,part_time,1203.35,4,42097.5,1,0,0,120,7.659,34717.51
33,6,49736.71,684,0.1711,6919.08,home_purchase,salaried,1504.18,5,15739.89,6,0,0,60,7.229,30611.53
50,28,118096.51,720,0.2182,30868.11,auto,part_time,4687.84,2,180581.73,11,0,1,84,6.967,87445.49
48,18,68482.83,627,0.2377,13774.54,education,self_employed,3654.78,2,19378.73,4,0,1,12,6.274,45501.43
43,15,81460.95,643,0.3087,26385.34,personal,salaried,3890.96,0,72504.66,9,0,1,360,4.813,56801.9
33,14,52543.89,580,0.2664,15000.76,home_purchase,salaried,2525.77,3,16892.43,7,1,0,360,5.536,31918.88
38,14,177261.91,679,0.1667,24073.08,refinance,salaried,9452.39,0,99229.82,1,0,1,84,5.794,102842.24
22,4,34955.89,524,0.2249,7337.67,home_purchase,part_time,1264.56,2,34868.47,2,0,1,36,6.137,17988.98
42,21,116454.44,691,0.2497,28696.53,auto,self_employed,5964.59,5,83749.78,4,0,0,60,5.814,75698.0
43,23,61350.87,604,0.2881,20553.78,education,salaried,1683.36,3,31625.88,3,0,1,48,6.644,39675.45
41,14,78729.11,630,0.296,25191.02,auto,salaried,2695.04,2,54842.76,3,1,1,240,6.212,50849.24
22,0,4513944.07,586,0.3007,12933.6,home_purchase,self_employed,1948.48,0,15934.28,4,0,0,36,7.335,200000.0
27,2,56988.14,648,0.2755,13373.09,education,part_time,1811.27,5,33429.64,2,0,0,120,8.054,33540.22
32,5,95739.43,684,0.2637,23123.46,home_purchase,self_employed,4023.97,0,81834.94,10,0,0,360,6.058,60470.09
42,22,52206.67,674,0.2044,10410.78,business,contract,2136.1,2,56203.33,2,0,1,180,5.724,39872.78
42,23,118127.43,617,0.2771,30138.85,refinance,part_time,5488.34,0,11900.42,2,0,1,84,6.469,66569.4
38,17,40333.22,637,0.2916,11467.56,business,salaried,1149.26,0,43276.63,6,1,1,180,8.063,30028.71
46,20,36615.52,584,0.2474,10581.61,home_purchase,salaried,1654.29,1,6721.47,4,0,0,84,6.837,26995.81
29,8,22308.84,603,0.1967,4573.72,auto,part_time,959.63,2,11954.74,4,0,0,48,7.303,15847.06
46,16,80555.41,670,0.2656,21549.77,home_purchase,salaried,3003.53,4,42104.6,6,0,0,36,8.652,52714.78
44,26,39690.65,612,0.2706,10903.15,auto,salaried,1113.42,0,4522.45,5,0,0,240,7.35,27109.08
43,15,63645.57,633,0.3353,23673.76,refinance,salaried,1794.31,3,170552.78,4,0,0,36,7.827,55833.72
38,11,33110.9,584,0.328,12924.33,auto,salaried,1726.92,2,11805.45,4,0,0,48,7.345,24022.02
58,36,48925.12,672,0.2312,13493.14,home_purchase,salaried,1302.86,1,16655.71,8,0,0,240,7.264,38314.83
44,22,107572.29,648,0.1926,22041.13,auto,salaried,4233.54,3,482744.29,5,0,1,84,6.526,107960.82
30,7,43399.49,590,0.3591,14764.73,refinance,self_employed,1330.02,0,6427.16,4,0,0,120,5.525,24388.1
42,15,35924.22,622,0.3135,11668.97,home_purchase,contract,1273.5,2,20219.37,7,0,0,36,6.162,27180.74
47,29,79962.45,677,0.3088,20423.04,personal,salaried,4316.18,1,62885.65,3,0,0,360,6.355,57124.42
34,5,44631.91,559,0.3569,13775.05,auto,salaried,1537.6,2,25509.97,3,0,0,36,8.342,27209.67
50,22,39473.06,634,0.2069,9442.65,auto,salaried,1481.02,0,,5,0,0,240,5.787,33249.67
43,20,72838.04,617,0.3002,24033.2,personal,salaried,3603.12,4,,7,1,0,120,7.373,48613.45
22,0,24701.45,616,0.3253,,medical,salaried,753.78,4,19386.9,5,0,0,48,6.496,15033.65
42,24,34291.84,598,0.293,9693.27,auto,salaried,1183.44,4,43733.07,3,0,0,36,6.962,28005.59
35,8,83173.52,601,0.2696,,auto,salaried,3843.27,0,174134.81,2,1,1,360,5.602,62213.51
45,27,40012.72,597,0.2647,12137.12,home_purchase,salaried,1635.1,0,22550.05,1,0,1,180,6.263,30018.1
49,31,60502.86,642,0.2252,12544.6,auto,salaried,3006.16,4,73496.97,3,0,0,36,6.689,47479.62
41,23,45427.12,640,0.2592,11996.18,home_purchase,salaried,1330.59,2,62732.31,7,0,0,48,7.575,35529.23
56,38,59068.81,619,0.2134,15055.66,personal,contract,2327.99,1,91853.17,2,0,1,36,7.089,49689.67
38,16,77697.3,636,0.1754,11887.26,business,self_employed,4167.76,0,43782.5,2,0,1,48,5.985,49202.24
46,19,70172.03,610,0.2534,20500.36,auto,salaried,2710.84,3,,6,0,0,240,5.674,46139.12
48,25,130683.15,657,0.226,26684.72,business,salaried,4209.31,3,110099.39,3,0,0,360,6.319,80683.93
39,14,66698.16,609,0.3934,22192.63,personal,salaried,3494.04,0,56040.81,1,0,0,60,6.395,45844.47
47,22,110768.02,632,0.3371,30202.93,personal,self_employed,5860.23,1,168074.98,4,0,1,360,7.211,81870.67
34,12,162803.32,635,0.2571,47534.29,personal,self_employed,8032.2,2,91219.73,3,0,1,12,6.552,96134.8
35,11,70974.39,624,0.2718,,auto,self_employed,2267.0,0,60214.24,5,0,1,24,7.213,44281.12
26,0,45631.12,644,0.315,16971.11,education,salaried,1307.9,4,35100.97,11,0,0,36,6.331,29098.78
42,19,1610535.36,655,0.2557,23813.97,business,salaried,3034.05,3,23855.89,4,0,1,240,6.808,200000.0
43,23,135723.88,661,0.2437,37201.04,auto,self_employed,4781.85,2,76764.8,2,0,0,120,6.338,80830.09
51,32,34819.93,651,0.2459,9800.28,business,self_employed,1836.12,3,39394.06,3,0,1,180,7.476,33272.47
47,18,48111.81,602,0.278,11156.13,personal,self_employed,1820.71,0,37922.58,3,0,1,180,6.67,35359.68
37,13,102056.71,652,0.2022,19661.67,home_purchase,self_employed,5445.45,2,19834.3,5,0,1,240,4.36,59172.04
28,5,28076.66,544,0.3743,9570.1,auto,self_employed,972.74,0,27211.11,10,0,1,60,6.347,17461.4
44,17,101567.32,648,0.247,20226.6,business,self_employed,3129.64,0,98754.6,4,1,1,360,5.918,64657.15
51,28,48390.01,615,0.3411,16000.2,auto,salaried,1350.72,0,38954.16,4,0,0,240,7.166,36680.92
47,25,73378.28,573,0.3551,25902.82,business,self_employed,3299.67,2,134739.56,3,0,1,84,5.665,58211.83
50,30,29934.15,603,0.3082,9889.3,education,salaried,1112.41,0,,2,0,0,84,5.058,27970.55
37,15,94006.81,560,0.3699,31213.45,refinance,self_employed,4493.08,2,36651.89,3,0,1,180,6.41,55503.55
35,9,32055.89,583,0.2853,10412.79,education,salaried,1408.14,0,34733.73,6,0,1,240,6.288,24201.97
32,14,128648.64,678,0.216,27564.22,refinance,part_time,4771.23,0,215710.65,2,0,0,48,7.93,87717.53
39,20,82866.77,608,0.2496,22096.95,home_purchase,salaried,3781.9,2,,7,0,0,360,7.517,50751.82
39,19,43344.38,593,0.2938,12570.91,business,salaried,1772.59,2,62054.86,6,0,1,60,6.82,33367.0
42,24,72588.15,584,0.33,19941.03,auto,salaried,2099.31,3,54878.43,4,0,0,84,5.847,45376.15
38,16,127937.23,672,0.2663,40864.97,personal,salaried,5897.61,2,31694.15,2,1,1,180,6.271,75162.2
38,20,76507.07,621,0.3708,31528.18,education,salaried,1973.63,3,14910.96,1,0,0,60,4.991,44626.4
32,10,45888.59,611,0.3057,16726.81,personal,salaried,1770.26,3,18502.58,4,0,0,60,6.36,29066.33
49,27,34987.77,659,0.2267,8952.31,auto,part_time,1438.35,1,9692.17,3,0,1,360,4.707,29076.69
40,20,226941.28,684,0.2486,55460.18,business,salaried,11256.21,3,800000.0,1,0,0,360,6.379,200000.0
38,20,27737.54,654,0.302,9013.52,home_purchase,salaried,1101.49,2,25019.67,4,1,0,240,5.981,23616.71
32,14,78312.05,624,0.2496,22170.45,home_purchase,salaried,3213.46,0,21808.43,2,0,0,180,4.973,45154.45
26,6,23681.09,634,0.2362,,personal,self_employed,928.97,2,25385.48,4,0,1,48,6.444,19559.83
53,33,45466.78,625,0.3301,15913.79,home_purchase,salaried,1903.27,1,,4,1,1,120,4.523,37196.37
45,25,36020.6,561,0.3464,,home_purchase,salaried,1607.27,1,8883.3,5,0,0,36,6.404,26567.13
23,4,83626.78,585,0.2964,20918.26,refinance,self_employed,2459.0,2,151424.28,3,0,1,60,6.233,54440.63
