property_id,property_type,heating_type,parking_type,roof_type,has_pool,has_basement,hoa_flag,zipcode,builder_name,neighborhood,street_name,quality_grade,condition_grade,school_zone_grade,area_sqft,lot_size_sqft,num_bedrooms,num_bathrooms,garage_size,house_age,distance_to_city_center_km,distance_to_metro_km,school_rating,crime_index,median_neighborhood_income_k,nearby_hospitals_count,nearby_malls_count,annual_property_tax,hoa_fee,energy_efficiency_score,renovation_score,builder_reputation_score,random_hash_bucket,noise_feature_uniform,noise_feature_normal,sale_price
PROP_009085,Single_Family,Electric,Driveway,Flat,No,Yes,Yes,ZIP_075,Builder_037,Neighborhood_12,Street_280,good,very_good,B,1569.2,,2,2.5,2,16.1,13.07,6.25,7.12,2.69,97.86,4,3,3888.73,106.81,62.46,79.36,7.53,320,0.2176,-0.2171,1168347.43
PROP_008464,Condo,Gas,Driveway,Metal,No,No,No,ZIP_009,Builder_013,Neighborhood_43,Street_111,very_good,fair,A,1630.5,5003.8,4,3.0,0,35.9,10.8,3.42,7.79,2.1,114.62,4,2,2950.63,0.0,82.03,44.84,4.41,442,0.7565,0.9285,959844.61
PROP_001992,Townhouse,Heat_Pump,Driveway,Metal,No,No,No,ZIP_079,Builder_057,Neighborhood_32,Street_094,good,fair,B,1896.8,1793.4,4,3.0,0,18.0,21.46,5.0,6.35,6.18,83.74,2,4,5966.78,0.0,62.2,55.3,10.0,468,0.0502,0.4038,1611685.84
PROP_010723,Single_Family,Heat_Pump,Driveway,Asphalt,No,No,No,ZIP_016,Builder_075,Neighborhood_07,Street_069,very_good,fair,A,1010.5,4322.2,2,2.1,1,65.7,3.63,2.17,7.66,2.86,124.18,2,3,4030.08,0.0,39.93,51.0,7.87,255,0.4094,0.9007,1095003.42
PROP_008502,Apartment,Gas,Garage,Tile,No,No,Yes,ZIP_058,Builder_069,Neighborhood_44,Street_224,good,good,B,1713.1,2381.8,5,5.2,1,10.2,39.68,18.0,4.99,6.49,60.24,2,2,1790.72,102.14,64.69,91.63,8.46,362,0.5444,-1.4802,737503.18
PROP_005142,Single_Family,Gas,Driveway,Metal,No,No,Yes,ZIP_029,Builder_064,Neighborhood_35,Street_265,good,good,B,5295.7,12756.8,8,7.0,2,23.6,14.48,1.42,4.68,4.63,64.8,1,2,4326.58,35.0,60.12,69.92,4.79,276,0.4609,-0.9852,2166563.11
PROP_003812,Condo,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_102,Builder_014,Neighborhood_28,Street_135,good,good,B,1815.2,3677.9,4,4.3,1,20.1,5.32,1.85,6.17,3.78,85.85,3,3,3143.76,0.0,62.53,85.59,5.75,4,0.4784,0.0108,1287161.78
PROP_010600,Apartment,Electric,Driveway,Tile,No,No,No,ZIP_053,Builder_009,Neighborhood_45,Street_251,good,good,A,1068.1,2055.3,2,2.9,1,50.1,11.93,5.46,6.94,4.88,105.04,5,5,2051.84,0.0,54.97,62.51,4.7,253,0.2363,-0.1657,861533.42
PROP_003451,Condo,Gas,Garage,Asphalt,Yes,No,Yes,ZIP_066,Builder_079,Neighborhood_05,Street_252,excellent,fair,A,1444.8,3928.1,4,3.0,1,29.2,29.84,10.96,8.14,3.11,108.66,3,3,3893.89,134.67,61.9,66.86,6.91,105,0.5374,-1.0578,1599779.7
PROP_004592,Luxury_Villa,Gas,Street,Flat,No,Yes,No,ZIP_097,,Neighborhood_14,Street_259,poor,fair,A,2833.3,9087.6,4,3.5,1,50.3,13.77,5.15,8.48,2.8,114.62,1,5,3290.72,0.0,48.95,81.99,8.71,28,0.9661,0.3448,1374808.5
PROP_007353,Townhouse,Heat_Pump,Covered,Asphalt,No,Yes,No,ZIP_078,Builder_027,Neighborhood_48,Street_101,very_good,good,A+,2210.6,2780.0,4,3.4,1,71.2,12.2,4.38,8.09,3.06,113.37,3,1,3979.88,0.0,52.14,45.08,,165,0.1238,-0.8715,1247828.14
PROP_000206,Townhouse,Heat_Pump,Street,Asphalt,No,No,Yes,ZIP_027,Builder_003,Neighborhood_28,Street_261,good,good,B,7703.1,,9,7.0,0,18.6,6.13,3.07,5.25,4.62,77.19,4,2,6880.9,113.48,70.92,64.48,10.0,44,0.9945,0.9506,2824380.35
PROP_006681,Luxury_Villa,Electric,Street,Flat,No,No,No,ZIP_066,Builder_024,Neighborhood_04,Street_246,fair,good,A,2406.2,8364.9,5,4.1,1,26.0,8.96,4.39,7.61,2.98,92.32,3,4,2098.92,0.0,60.6,67.17,8.46,123,0.0697,-0.3093,1722252.89
PROP_002750,Apartment,Oil,Garage,Metal,No,Yes,Yes,ZIP_083,,Neighborhood_19,Street_103,excellent,fair,A,440.6,400.0,1,1.9,1,36.7,12.1,6.6,8.41,2.3,114.53,1,5,1484.07,66.43,49.38,61.89,9.45,424,0.2333,0.2298,773216.61
PROP_008498,Townhouse,Heat_Pump,Driveway,Asphalt,No,No,Yes,ZIP_120,Builder_075,Neighborhood_46,Street_290,luxury,good,C,1918.3,3271.0,4,2.3,0,11.2,5.39,4.28,2.58,8.36,39.61,3,5,781.11,82.68,79.36,77.41,10.0,61,0.3164,0.4315,670547.86
PROP_001850,Condo,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_014,Builder_066,Neighborhood_29,Street_047,good,very_good,B,2879.6,2194.6,3,4.1,1,24.8,25.25,8.6,3.53,9.17,54.17,1,4,2170.71,0.0,64.77,66.7,10.0,428,0.6761,0.415,940534.98
PROP_011032,Townhouse,Heat_Pump,Garage,Tile,No,Yes,Yes,ZIP_092,,Neighborhood_28,Street_161,good,good,B,811.9,2619.0,3,2.6,2,45.6,14.42,4.6,5.71,5.09,89.01,5,1,1490.35,98.56,52.62,53.97,9.01,157,0.2584,-0.3242,595132.22
PROP_003241,Single_Family,Heat_Pump,Garage,Metal,No,Yes,Yes,ZIP_002,Builder_053,Neighborhood_14,Street_195,luxury,excellent,B,1123.1,4624.2,4,4.6,2,32.1,12.85,5.02,5.28,5.26,62.78,0,3,3769.04,35.0,75.69,74.3,8.24,237,0.7023,0.563,1078504.21
PROP_009680,Townhouse,Electric,Covered,Asphalt,No,Yes,Yes,ZIP_112,Builder_050,Neighborhood_41,Street_207,very_good,very_good,A+,1605.6,4632.9,3,2.7,0,38.6,9.83,4.14,9.05,0.01,124.24,6,1,4403.28,94.1,64.91,76.27,9.26,372,0.6944,0.7427,1269456.3
PROP_003110,Townhouse,Gas,Street,Tile,Yes,Yes,Yes,ZIP_024,Builder_044,Neighborhood_18,Street_013,good,excellent,C,2723.8,4953.9,5,4.1,1,38.9,1.77,2.5,3.29,6.55,42.85,1,0,4914.61,131.58,45.69,68.84,10.0,236,0.6703,-0.2027,1637283.55
PROP_005935,Single_Family,Gas,Street,Asphalt,No,No,No,ZIP_037,Builder_001,Neighborhood_44,Street_091,good,very_good,C,1145.4,2699.3,3,3.3,2,21.0,38.69,10.72,1.71,10.0,20.0,1,3,600.0,0.0,55.29,94.05,8.28,304,0.8462,-0.6952,426748.38
PROP_009972,Apartment,Heat_Pump,Driveway,Tile,No,No,No,ZIP_059,Builder_004,Neighborhood_39,Street_178,good,fair,B,350.0,400.0,1,1.0,0,10.2,13.68,2.56,4.95,6.38,74.53,3,5,1451.45,0.0,62.94,77.16,10.0,166,0.4673,1.1286,564485.49
PROP_005811,Luxury_Villa,Electric,Covered,Tile,No,Yes,Yes,ZIP_116,Builder_076,Neighborhood_20,Street_004,good,good,A,6810.6,22063.2,9,5.4,0,11.7,15.43,4.97,6.5,4.41,90.41,3,3,7333.66,35.0,62.94,70.24,5.81,88,0.2772,-1.3627,3016923.69
PROP_005635,Townhouse,Gas,Street,Metal,No,Yes,No,ZIP_082,Builder_034,Neighborhood_12,Street_165,excellent,fair,B,1879.8,3046.2,3,4.4,1,14.4,13.7,1.13,7.11,3.9,91.91,5,3,2843.38,0.0,61.97,74.42,2.18,95,0.7023,-0.6724,1105733.52
PROP_004308,Apartment,Electric,Garage,Tile,No,No,No,ZIP_017,Builder_025,Neighborhood_21,Street_193,luxury,fair,B,1889.1,1548.5,4,4.6,2,20.6,1.36,1.79,6.19,2.32,94.26,2,1,3723.06,0.0,69.02,90.21,7.96,386,0.0379,0.8239,1380087.88
PROP_003157,Townhouse,Gas,Driveway,Asphalt,No,No,No,ZIP_113,Builder_013,Neighborhood_33,Street_042,very_good,good,C,2562.3,7218.8,4,3.7,0,27.7,8.73,0.42,3.32,7.39,53.18,0,4,3419.33,0.0,64.2,58.4,5.98,177,0.6448,0.4947,1154849.64
PROP_006535,Luxury_Villa,Gas,Garage,Flat,No,Yes,Yes,ZIP_040,,Neighborhood_12,Street_086,fair,good,A,1925.8,6049.3,4,4.5,1,47.9,4.24,2.16,5.2,5.48,64.35,3,5,1504.4,106.57,43.73,59.26,10.0,270,0.6078,0.1954,873478.29
PROP_010580,Single_Family,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_106,Builder_003,Neighborhood_29,Street_096,very_good,good,C,2642.6,4039.1,6,5.7,1,16.6,28.51,9.75,2.02,10.0,20.0,2,2,1014.27,0.0,68.11,70.75,10.0,324,0.5705,-1.0058,905471.67
PROP_010097,Townhouse,Heat_Pump,Garage,Asphalt,No,No,No,ZIP_023,Builder_009,Neighborhood_24,Street_114,fair,very_good,A,1374.6,3868.8,3,3.0,2,21.4,5.82,2.92,7.66,2.9,98.43,1,3,1118.21,0.0,60.67,84.18,4.74,170,0.3302,1.852,1016834.67
PROP_003833,Single_Family,Oil,Driveway,Asphalt,No,Yes,Yes,ZIP_119,Builder_037,Neighborhood_18,Street_103,good,good,C,1389.5,3396.0,3,3.3,1,24.7,12.79,7.7,5.07,5.04,75.24,2,4,2749.58,114.2,55.03,63.17,8.3,494,0.3424,1.7768,917550.16
PROP_010607,Single_Family,Heat_Pump,Driveway,Flat,No,Yes,No,ZIP_016,Builder_036,Neighborhood_13,Street_128,good,very_good,B,2091.8,3152.5,4,3.1,0,29.6,5.5,2.82,6.7,3.63,93.47,0,1,3150.34,0.0,58.56,86.29,10.0,40,0.6125,1.953,1225466.82
PROP_004777,Apartment,Electric,Driveway,Metal,No,No,Yes,ZIP_071,Builder_058,Neighborhood_14,Street_138,very_good,excellent,A,1652.9,1937.0,3,1.1,1,48.2,11.7,2.18,6.02,4.68,88.27,4,4,3642.71,165.89,62.59,87.72,4.24,179,0.9499,-0.8894,1173360.9
PROP_007998,Townhouse,Gas,Garage,Flat,No,No,Yes,ZIP_061,Builder_012,Neighborhood_10,Street_291,fair,good,B,1886.2,3292.3,3,2.5,1,42.5,14.09,5.5,6.64,3.25,101.22,4,2,5268.56,146.62,53.16,92.24,9.92,486,0.7414,-0.5892,1273576.57
PROP_004277,Townhouse,Heat_Pump,Covered,Flat,No,Yes,Yes,ZIP_092,Builder_067,Neighborhood_21,Street_219,good,needs_work,B,1883.7,9778.0,4,3.7,1,12.5,8.65,5.06,6.76,3.12,103.31,3,2,5099.27,128.52,63.15,70.57,5.02,202,0.388,0.8891,1395417.73
PROP_011872,Single_Family,Gas,Garage,Tile,No,No,Yes,ZIP_094,Builder_020,Neighborhood_34,Street_227,fair,good,C,3219.4,9868.8,6,4.7,1,22.4,5.98,1.08,2.09,8.22,20.0,3,1,3041.79,112.65,33.84,84.96,10.0,12,0.8178,1.0568,1227791.46
PROP_008827,Single_Family,Heat_Pump,Driveway,Metal,No,Yes,No,ZIP_039,Builder_077,Neighborhood_25,Street_104,fair,very_good,A+,2209.6,4167.5,5,5.2,1,23.6,5.73,2.98,10.0,0.39,143.34,3,2,4999.17,0.0,69.76,87.01,7.32,147,0.1894,1.3216,1903112.85
PROP_011689,Single_Family,Electric,Garage,Asphalt,No,No,No,ZIP_098,Builder_037,Neighborhood_56,Street_171,good,excellent,C,2160.6,7150.9,4,3.2,3,25.9,22.41,11.8,3.95,8.16,54.44,4,3,1118.12,0.0,67.59,75.37,4.86,184,0.8552,0.668,815909.75
PROP_000279,Single_Family,Gas,Driveway,Asphalt,Yes,Yes,Yes,ZIP_020,Builder_008,Neighborhood_41,Street_014,fair,good,A+,3185.1,3917.2,6,4.9,1,15.5,6.73,4.59,10.0,1.09,150.14,2,6,6027.22,101.42,62.81,80.48,8.27,287,0.6185,-0.7976,1972062.61
PROP_006772,Single_Family,Oil,Garage,Tile,No,No,Yes,ZIP_038,Builder_042,Neighborhood_24,Street_040,very_good,good,A,2065.7,6780.6,5,2.3,1,86.7,4.84,4.0,8.64,2.2,111.68,2,2,3429.27,75.24,51.74,40.37,5.39,294,0.8769,1.2066,1196063.97
PROP_007416,Luxury_Villa,Gas,Garage,Asphalt,No,No,Yes,ZIP_067,Builder_042,Neighborhood_09,Street_201,very_good,very_good,A+,2315.2,6409.5,5,4.3,1,36.8,2.02,2.9,10.0,0.17,142.31,4,5,6612.85,146.5,60.64,70.03,3.19,8,0.6577,0.8855,2036032.12
PROP_003253,Condo,Oil,Garage,Tile,No,No,No,ZIP_021,Builder_017,Neighborhood_20,Street_199,good,fair,A,1205.3,2171.3,3,1.9,1,39.2,21.63,6.15,8.84,1.71,112.35,5,1,,0.0,63.57,47.48,7.76,184,0.2613,0.2273,1203946.41
PROP_008714,Apartment,Oil,Street,Tile,Yes,No,Yes,ZIP_044,Builder_037,Neighborhood_23,Street_186,very_good,very_good,C,2410.6,5582.8,3,2.7,1,21.9,33.76,11.62,4.38,7.04,52.46,3,1,4068.59,119.84,77.71,92.53,6.73,70,0.2003,0.0049,1207441.01
PROP_011445,Single_Family,Oil,Driveway,Flat,No,No,No,ZIP_068,Builder_028,Neighborhood_11,Street_298,very_good,excellent,A,2304.4,7488.2,5,3.4,1,29.8,11.59,2.76,8.53,2.32,124.71,1,4,6267.07,0.0,48.28,94.36,4.45,96,0.2736,0.6331,1983149.43
PROP_000290,Single_Family,Gas,Garage,Flat,Yes,No,Yes,ZIP_095,Builder_059,Neighborhood_03,Street_108,good,good,A,1964.7,5041.0,4,3.1,1,19.0,20.66,4.69,5.72,5.61,80.85,5,1,3001.78,94.06,54.91,80.33,,450,0.8559,0.1755,1180907.9
PROP_003076,Apartment,Heat_Pump,Street,Asphalt,No,No,No,ZIP_077,Builder_068,Neighborhood_56,Street_250,very_good,needs_work,A+,1109.1,2005.3,4,3.6,0,32.9,8.29,3.68,9.39,0.16,134.79,4,2,,0.0,59.33,54.94,9.22,156,0.3942,0.4589,873154.19
PROP_008820,Single_Family,Electric,Driveway,Tile,No,No,Yes,ZIP_057,Builder_007,Neighborhood_15,Street_086,good,very_good,C,1510.2,4105.0,3,2.9,1,7.1,15.17,8.02,4.17,5.27,49.39,3,1,4206.09,133.21,48.77,79.66,7.13,127,0.4424,-0.8301,1230106.45
PROP_010820,Condo,Gas,Street,Asphalt,No,No,Yes,ZIP_080,Builder_063,Neighborhood_04,Street_066,very_good,very_good,A,893.1,2168.7,3,2.5,1,21.5,10.1,3.33,8.25,0.77,123.87,4,6,2321.35,150.04,63.61,99.36,5.93,418,0.9085,-0.1693,934905.08
PROP_000271,Luxury_Villa,Gas,Garage,Asphalt,No,No,No,ZIP_101,Builder_026,Neighborhood_07,Street_297,good,good,C,2094.6,6421.4,4,3.3,2,15.1,24.53,2.69,3.89,7.24,44.76,3,3,5020.99,0.0,56.47,84.24,8.68,90,0.0539,0.5005,2042883.75
PROP_004571,Apartment,Electric,Garage,Flat,Yes,No,Yes,ZIP_092,Builder_019,Neighborhood_52,Street_119,luxury,excellent,C,1164.2,1361.2,1,1.0,0,19.9,9.15,5.81,3.93,6.85,61.69,5,5,5769.6,107.4,91.52,93.86,8.44,35,0.3212,-0.8498,1381146.2
PROP_010686,Townhouse,Gas,Covered,Tile,No,No,Yes,ZIP_077,Builder_028,Neighborhood_27,Street_289,very_good,good,A,2013.9,4347.9,3,2.9,2,31.5,3.77,5.25,8.96,1.04,108.34,1,4,3019.56,90.9,76.35,78.18,5.75,282,0.1622,-2.3575,1428061.7
PROP_006697,Apartment,Oil,Driveway,Asphalt,No,Yes,Yes,ZIP_100,Builder_071,Neighborhood_13,Street_218,very_good,fair,A+,2058.0,1746.7,2,2.4,1,11.7,17.32,6.09,8.62,1.39,125.76,4,1,6971.2,105.06,65.98,59.33,,491,0.6135,1.5531,2073100.8
PROP_004317,Single_Family,Electric,Garage,Asphalt,No,Yes,No,ZIP_043,Builder_079,Neighborhood_24,Street_221,good,fair,C,2489.9,7339.4,5,4.2,2,46.7,4.18,5.92,4.7,6.18,69.64,6,3,5266.97,0.0,77.52,51.52,4.68,58,0.2678,-0.8051,1482752.3
PROP_003181,Single_Family,Electric,Garage,Asphalt,No,Yes,Yes,ZIP_119,Builder_060,Neighborhood_29,Street_088,good,good,B,1474.8,4231.3,4,3.5,2,21.7,4.92,2.4,6.42,4.16,91.44,2,5,2813.17,120.22,44.99,63.29,4.15,52,0.7472,0.1206,1174241.03
PROP_001423,Townhouse,Gas,Garage,Asphalt,No,Yes,No,ZIP_078,Builder_054,Neighborhood_02,Street_045,very_good,very_good,A,1829.9,5577.5,4,3.8,0,29.1,19.26,6.51,6.99,3.25,105.64,4,4,4979.2,0.0,73.2,77.96,8.71,238,0.9195,1.4218,1559547.9
PROP_008276,Single_Family,Gas,Garage,Asphalt,No,No,Yes,ZIP_082,Builder_049,Neighborhood_46,Street_282,good,very_good,B,2146.4,6824.2,4,3.2,3,19.0,27.98,7.86,5.84,4.48,90.96,3,4,3951.75,80.48,66.34,87.89,10.0,93,0.8017,1.1987,1124409.31
PROP_009625,Luxury_Villa,Electric,Covered,Metal,Yes,Yes,No,ZIP_067,Builder_069,Neighborhood_15,Street_142,good,very_good,A,1389.8,8859.9,2,1.7,1,18.3,15.03,8.47,5.99,6.23,78.44,2,2,4158.05,0.0,44.99,80.67,7.56,459,0.0339,0.6901,1335177.83
PROP_004558,Townhouse,Heat_Pump,Garage,Metal,No,Yes,No,ZIP_092,Builder_044,Neighborhood_41,Street_055,very_good,good,C,1545.5,4688.5,3,4.0,2,14.9,35.04,8.14,4.1,8.24,40.79,1,3,2010.77,0.0,67.51,83.36,9.13,102,0.4627,1.5128,707500.21
PROP_007813,Condo,Gas,Garage,Asphalt,No,No,Yes,ZIP_050,Builder_005,Neighborhood_56,Street_116,good,good,A,1803.2,1430.1,3,3.5,2,7.8,15.12,4.47,9.12,1.15,112.69,3,2,4359.33,116.24,54.48,82.67,,282,0.9931,0.6452,1453403.23
PROP_006298,Townhouse,Gas,Garage,Flat,No,Yes,No,ZIP_003,Builder_062,Neighborhood_34,Street_270,good,good,B,1904.6,2469.6,4,2.1,1,52.8,17.97,3.92,5.07,5.27,85.91,4,2,3475.34,0.0,61.02,68.89,9.45,46,0.3235,-0.2691,1137069.57
PROP_008934,Townhouse,Heat_Pump,Street,Flat,Yes,No,Yes,ZIP_002,Builder_066,Neighborhood_07,Street_272,very_good,very_good,B,2070.0,3048.8,4,3.5,0,62.3,18.29,5.58,5.31,5.38,86.39,3,0,6514.0,72.43,48.32,66.79,10.0,137,0.113,-0.473,1508065.07
PROP_011808,Condo,Heat_Pump,Covered,Asphalt,No,No,No,ZIP_072,Builder_023,Neighborhood_50,Street_122,good,excellent,B,1807.9,,4,3.4,1,11.4,23.78,10.47,6.94,4.96,110.31,3,4,4783.35,0.0,64.96,91.76,7.5,480,0.9398,0.5475,1248761.19
PROP_001133,Single_Family,Heat_Pump,Driveway,Tile,No,No,No,ZIP_108,Builder_020,Neighborhood_59,Street_281,excellent,fair,B,2143.4,3424.2,4,3.9,1,14.0,17.47,5.12,3.6,6.16,54.88,2,1,4493.78,0.0,70.35,94.25,10.0,87,0.8178,0.2915,1483260.53
PROP_006243,Townhouse,Heat_Pump,Garage,Asphalt,No,Yes,No,ZIP_004,Builder_049,Neighborhood_48,Street_205,very_good,excellent,A+,1682.0,1875.3,3,3.6,1,50.4,7.35,2.64,10.0,0.14,141.0,2,3,4680.49,0.0,68.05,76.14,10.0,418,0.8076,-0.4845,1514909.41
PROP_009254,Single_Family,Oil,Driveway,Tile,No,No,Yes,ZIP_024,Builder_019,Neighborhood_27,Street_212,very_good,good,C,1296.3,3034.0,3,3.5,0,20.9,13.36,5.7,2.64,8.93,39.58,3,3,600.0,78.8,60.06,53.42,10.0,37,0.5249,-0.1316,644197.73
PROP_011404,Condo,Electric,Driveway,Asphalt,No,Yes,Yes,ZIP_118,Builder_039,Neighborhood_02,Street_255,fair,fair,A+,1412.1,3992.4,2,2.1,1,25.2,8.83,5.07,9.97,0.0,140.14,2,0,3629.3,35.0,53.27,82.16,8.33,482,0.3655,-0.7073,1202229.59
PROP_007424,Apartment,Gas,Garage,Flat,No,No,Yes,ZIP_011,Builder_063,Neighborhood_14,Street_189,luxury,good,A+,1776.9,7755.3,4,2.0,1,27.7,30.45,10.13,8.73,3.18,119.19,3,1,4313.84,115.19,75.41,74.81,8.82,85,0.5176,0.4216,1289860.64
PROP_008883,Apartment,Electric,Garage,Tile,Yes,No,No,ZIP_070,,Neighborhood_09,Street_297,,fair,C,1586.1,3385.2,3,3.3,2,14.3,10.92,7.45,1.17,10.0,20.0,5,0,1194.13,0.0,50.44,63.54,9.12,389,0.3541,-1.7744,505560.94
PROP_009297,Condo,Heat_Pump,Garage,Metal,No,Yes,No,ZIP_003,Builder_008,Neighborhood_03,Street_081,very_good,good,A+,1734.9,1969.0,3,2.2,1,35.1,9.09,5.49,8.09,3.21,95.2,5,1,4257.04,0.0,74.78,61.58,9.57,65,0.6058,0.5687,1367283.87
PROP_005521,Single_Family,Heat_Pump,Garage,Metal,No,Yes,Yes,ZIP_067,Builder_037,Neighborhood_40,Street_245,very_good,good,B,2081.0,4853.9,4,4.1,1,36.1,12.27,6.63,6.2,3.89,84.12,4,3,5593.58,63.53,79.51,80.29,7.15,433,0.9644,-1.9944,1477854.56
PROP_010597,Townhouse,Electric,Street,Metal,No,Yes,Yes,ZIP_076,,Neighborhood_24,Street_149,good,fair,A,1082.4,4727.6,2,2.9,1,51.4,7.92,6.31,9.27,1.16,133.03,3,2,3474.47,135.65,51.68,62.42,5.22,299,0.3224,-0.5732,1008158.59
PROP_009144,Condo,Gas,Garage,Tile,No,Yes,No,ZIP_016,Builder_055,Neighborhood_57,Street_274,very_good,fair,A,2481.8,4033.6,5,3.6,2,38.5,12.26,5.09,7.58,1.77,99.07,4,4,4489.5,0.0,72.85,62.12,5.39,46,0.4166,-0.1229,1447363.66
PROP_003787,Single_Family,Gas,Garage,Asphalt,No,No,No,ZIP_021,Builder_070,Neighborhood_59,Street_292,excellent,fair,A+,2518.3,5070.8,5,3.1,1,30.7,5.18,2.38,10.0,0.12,132.4,5,3,5113.44,0.0,77.64,68.13,10.0,341,0.9525,0.028,1715564.95
PROP_009850,Townhouse,Gas,Covered,Asphalt,Yes,No,Yes,ZIP_116,Builder_064,Neighborhood_29,Street_190,very_good,very_good,B,1989.3,5944.1,3,2.5,1,26.9,2.21,1.02,6.57,2.6,113.09,3,5,5602.51,70.39,62.25,83.27,3.05,213,0.2964,0.388,1702992.64
PROP_008346,Single_Family,Heat_Pump,Driveway,Asphalt,No,Yes,No,ZIP_063,Builder_046,Neighborhood_04,Street_014,fair,very_good,B,835.4,3274.6,1,1.7,1,29.3,9.71,4.09,6.5,4.42,110.07,3,6,3977.02,0.0,56.23,75.68,9.78,252,0.2302,0.0448,856564.7
PROP_002162,Townhouse,Heat_Pump,Garage,Tile,No,No,No,ZIP_055,Builder_052,Neighborhood_01,Street_267,luxury,very_good,A,1363.4,2031.3,2,2.2,0,32.4,14.43,1.83,7.82,2.37,103.27,2,4,4020.6,0.0,63.3,84.11,5.41,287,0.501,-0.6094,1334304.43
PROP_003009,Townhouse,Gas,Street,Flat,No,No,No,ZIP_025,Builder_078,Neighborhood_16,Street_112,luxury,fair,B,1453.5,2950.3,2,1.6,0,43.9,51.86,16.44,5.97,5.54,92.37,2,3,3115.38,0.0,58.76,51.82,10.0,186,0.6574,-0.1314,804607.79
PROP_001106,Townhouse,Electric,Driveway,Asphalt,No,Yes,Yes,ZIP_041,Builder_071,Neighborhood_27,Street_008,good,good,B,1798.3,4863.2,3,3.5,1,26.1,3.23,4.23,6.63,3.53,95.66,3,1,2595.85,74.5,58.95,71.48,10.0,236,0.6537,0.7499,1062180.78
PROP_009003,Condo,Gas,Covered,Asphalt,No,No,No,ZIP_109,Builder_018,Neighborhood_14,Street_128,excellent,needs_work,B,1572.2,5655.7,2,2.5,1,21.3,18.87,6.6,5.54,6.23,62.07,1,5,2439.8,0.0,60.92,53.48,9.87,252,0.2635,1.7649,722538.26
PROP_000693,Townhouse,Oil,Driveway,Flat,Yes,No,No,ZIP_058,Builder_046,Neighborhood_14,Street_080,fair,very_good,C,1849.9,3230.4,6,5.8,0,50.3,8.11,3.5,3.21,7.36,69.18,4,3,2035.3,0.0,36.52,82.92,9.37,175,0.6257,-0.5456,807918.96
PROP_004957,Apartment,Gas,Garage,Tile,No,No,No,ZIP_103,Builder_012,Neighborhood_50,Street_188,luxury,very_good,B,1225.6,3498.0,2,2.4,1,42.9,27.15,11.74,6.46,5.17,69.19,4,0,4307.88,0.0,74.47,83.03,10.0,37,0.9585,1.6411,964079.67
PROP_008308,Single_Family,Electric,Street,Asphalt,No,No,No,ZIP_116,Builder_036,Neighborhood_33,Street_265,very_good,good,A,1627.0,5341.2,3,4.0,1,27.7,17.82,5.2,6.43,4.51,77.2,2,5,1673.69,0.0,49.29,70.38,10.0,81,0.0855,-0.2701,809512.6
PROP_004370,Single_Family,Gas,Garage,Asphalt,No,Yes,No,ZIP_110,Builder_079,Neighborhood_47,Street_077,good,excellent,B,1540.3,5250.8,3,3.8,0,18.5,5.88,4.05,4.56,7.41,51.93,4,4,3573.75,0.0,51.22,87.84,5.66,27,0.0008,1.1671,1137890.34
PROP_002766,Single_Family,Heat_Pump,Driveway,Asphalt,No,No,Yes,ZIP_028,Builder_005,Neighborhood_41,Street_177,,very_good,A,2273.2,2000.2,6,2.8,1,22.2,5.09,2.92,7.13,1.53,104.51,5,4,4140.36,80.44,62.02,80.54,9.08,242,0.7179,0.8017,1611804.71
PROP_003930,Condo,Heat_Pump,Driveway,Asphalt,No,No,No,ZIP_082,Builder_015,Neighborhood_55,Street_125,luxury,good,B,2032.5,,5,4.0,1,38.0,7.19,4.16,6.63,2.36,89.53,3,1,2771.78,0.0,61.54,82.04,9.09,151,0.2517,-1.1086,1090410.36
PROP_009308,Apartment,Electric,Garage,Metal,No,No,No,ZIP_108,Builder_045,Neighborhood_22,Street_213,very_good,fair,B,1388.5,4537.3,2,2.5,0,21.4,6.06,6.29,5.74,5.47,81.87,3,1,1743.7,0.0,61.14,59.83,10.0,99,0.0849,2.5809,780502.34
PROP_006728,Single_Family,Heat_Pump,Driveway,Metal,No,No,No,ZIP_087,,Neighborhood_54,Street_275,excellent,very_good,A,1834.6,,4,4.0,1,49.0,9.05,1.43,7.92,2.37,116.78,4,3,3240.33,0.0,46.67,68.48,6.25,385,0.9945,-0.7616,1435495.52
PROP_007779,Luxury_Villa,Electric,Garage,Asphalt,No,No,No,ZIP_017,Builder_037,Neighborhood_52,Street_052,good,very_good,A+,2271.6,6631.2,4,3.8,2,33.9,4.59,2.36,9.58,0.0,141.97,3,4,3322.66,0.0,45.92,75.15,6.43,161,0.291,-0.5204,1545228.85
PROP_000629,Townhouse,Electric,Garage,Tile,No,Yes,Yes,ZIP_098,Builder_026,Neighborhood_56,Street_026,fair,very_good,A,1118.5,950.0,3,3.2,0,44.3,8.52,2.55,7.73,2.17,131.43,3,0,3880.97,140.4,55.16,75.75,7.17,303,0.9952,-1.1882,1315856.34
PROP_002452,Condo,Electric,Garage,Asphalt,No,No,No,ZIP_035,Builder_040,Neighborhood_06,Street_132,very_good,very_good,B,2285.3,4167.1,6,3.2,1,25.4,2.51,1.78,5.65,3.41,74.2,2,2,5020.55,0.0,54.07,68.44,,34,0.316,0.7248,1519988.54
